RAH-CountryIso,RAH-CountryName,Forecast_Time,Forecast_InitTime_Views,main_mean,main_mean-Rank,main_mean-Rank-Norm,main_dich,main_dich-Rank,main_dich-Rank-Norm,Forecast_InitTime_BSE-CF,anyviolence,anyviolence-Rank,anyviolence-Rank-Norm,armedconf,armedconf-Rank,armedconf-Rank-Norm,lnbest_pc,lnbest_pc-Rank,lnbest_pc-Rank-Norm,Forecast_InitTime_CAST,battles_forecast,battles_forecast-Rank,battles_forecast-Rank-Norm,erv_forecast,erv_forecast-Rank,erv_forecast-Rank-Norm,vac_forecast,vac_forecast-Rank,vac_forecast-Rank-Norm,total_forecast,total_forecast-Rank,total_forecast-Rank-Norm,Mean-Rank,Mean-Rank-Norm,Mean-Num-Values,main_mean-KendallTauRank,main_mean-KendallTauRankpVal,lnbest_pc-KendallTauRank,lnbest_pc-KendallTauRankpVal,total_forecast-KendallTauRank,total_forecast-KendallTauRankpVal,source,createdOn,createdBy
JOR,Jordan,2024-12-01,2024-07-01,0.1034,67.0,0.6492146596858639,0.0043,65.0,0.36274509803921573,2024-08-01,0.4280060995494487,75.0,0.5614035087719298,0.1748448598511496,63.0,0.631578947368421,0.9882260517706162,76.0,0.5555555555555556,2024-09-01,1.0,45.0,0.15094339622641506,0.0,37.0,0.0,0.0,69.0,0.0,1.0,63.0,0.17105263157894735,86.0,0.3639301457059251,8,0.7310567940713362,4.5216469231798645e-27,0.6956258243394451,1.1389640229010162e-24,0.7030716388022918,1.372928562120445e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
IRN,"Iran, Islamic Republic of",2024-12-01,2024-07-01,2.8614,35.0,0.8167539267015707,0.0325,35.0,0.6568627450980392,2024-08-01,0.9505965958163244,10.0,0.9415204678362573,0.5160472939007079,39.0,0.7719298245614035,4.709364683128428,34.0,0.8011695906432749,2024-09-01,3.0,39.0,0.26415094339622647,0.0,37.0,0.0,1.0,57.0,0.17391304347826086,4.0,52.0,0.3157894736842105,43.0,0.5532875677143791,8,0.7310567940713362,4.5216469231798645e-27,0.6956258243394451,1.1389640229010162e-24,0.7030716388022918,1.372928562120445e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
LBN,Lebanon,2024-12-01,2024-07-01,31.7436,20.0,0.8952879581151832,0.5305,20.0,0.803921568627451,2024-08-01,0.8755822452786708,38.0,0.7777777777777778,0.8762797730610227,25.0,0.8538011695906433,5.74116122485866,25.0,0.8538011695906433,2024-09-01,2.0,42.0,0.2075471698113207,710.0,4.0,0.8918918918918919,2.0,51.0,0.26086956521739135,714.0,6.0,0.9210526315789473,26.0,0.6931122838277879,8,0.7310567940713362,4.5216469231798645e-27,0.6956258243394451,1.1389640229010162e-24,0.7030716388022918,1.372928562120445e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
ISR,Israel,2024-12-01,2024-07-01,1495.0435,1.0,0.9947643979057592,0.9983,1.0,0.9901960784313726,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,2024-09-01,18.0,25.0,0.5283018867924528,208.0,8.0,0.7837837837837838,7.0,42.0,0.3913043478260869,233.0,12.0,0.8421052631578947,17.0,0.8038800691523734,8,0.7310567940713362,4.5216469231798645e-27,0.6956258243394451,1.1389640229010162e-24,0.7030716388022918,1.372928562120445e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
IRN,"Iran, Islamic Republic of",2025-07-01,2024-07-01,3.9972,30.0,0.8429319371727748,0.0652,30.0,0.803921568627451,2024-08-01,0.9505965958163244,10.0,0.9415204678362573,0.5160472939007079,39.0,0.7719298245614035,4.709364683128428,34.0,0.8011695906432749,,,,,,,,,,,,,,28.0,0.8322946777682322,5,0.8059399980511318,1.507987133142727e-32,0.7768461500392583,2.3269027762641388e-30,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
ISR,Israel,2025-07-01,2024-07-01,260.9398,9.0,0.9528795811518325,0.9731,9.0,0.9411764705882353,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,,,,,,,,,,,,,,10.0,0.92734922204392,5,0.8059399980511318,1.507987133142727e-32,0.7768461500392583,2.3269027762641388e-30,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
SYR,Syria,2025-07-01,2024-07-01,826.9839,1.0,0.9947643979057592,0.9955,1.0,0.9934640522875817,2024-08-01,0.945183257311568,15.0,0.9122807017543859,0.9201838865717192,10.0,0.9415204678362573,7.663737284154915,13.0,0.9239766081871346,,,,,,,,,,,,,,4.0,0.9532012455942237,5,0.8059399980511318,1.507987133142727e-32,0.7768461500392583,2.3269027762641388e-30,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
LBN,Lebanon,2025-04-01,2024-07-01,20.3585,23.0,0.8795811518324608,0.3526,23.0,0.8700564971751412,2024-08-01,0.8755822452786708,38.0,0.7777777777777778,0.8762797730610227,25.0,0.8538011695906433,5.74116122485866,25.0,0.8538011695906433,,,,,,,,,,,,,,26.0,0.8470035531933334,5,0.791919191919192,1.7264642683944514e-31,0.7877563430437109,3.592770103664e-31,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
LBN,Lebanon,2025-07-01,2024-07-01,26.0562,20.0,0.8952879581151832,0.5009,20.0,0.869281045751634,2024-08-01,0.8755822452786708,38.0,0.7777777777777778,0.8762797730610227,25.0,0.8538011695906433,5.74116122485866,25.0,0.8538011695906433,,,,,,,,,,,,,,25.0,0.8499898241651763,5,0.8059399980511318,1.507987133142727e-32,0.7768461500392583,2.3269027762641388e-30,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
PSE,Occupied Palestinian territory,2025-07-01,,,,,,,,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,,,,,,,,,,,,,,15.0,0.9142300194931775,3,0.8059399980511318,1.507987133142727e-32,0.7768461500392583,2.3269027762641388e-30,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
JOR,Jordan,2025-04-01,2024-07-01,0.1193,75.0,0.6073298429319371,0.0048,75.0,0.576271186440678,2024-08-01,0.4280060995494487,75.0,0.5614035087719298,0.1748448598511496,63.0,0.631578947368421,0.9882260517706162,76.0,0.5555555555555556,,,,,,,,,,,,,,68.0,0.5864278082137042,5,0.791919191919192,1.7264642683944514e-31,0.7877563430437109,3.592770103664e-31,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
IRN,"Iran, Islamic Republic of",2025-04-01,2024-07-01,5.0113,29.0,0.8481675392670157,0.0663,29.0,0.8361581920903955,2024-08-01,0.9505965958163244,10.0,0.9415204678362573,0.5160472939007079,39.0,0.7719298245614035,4.709364683128428,34.0,0.8011695906432749,,,,,,,,,,,,,,28.0,0.8397891228796693,5,0.791919191919192,1.7264642683944514e-31,0.7877563430437109,3.592770103664e-31,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
PSE,Occupied Palestinian territory,2025-04-01,,,,,,,,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,,,,,,,,,,,,,,15.0,0.9142300194931775,3,0.791919191919192,1.7264642683944514e-31,0.7877563430437109,3.592770103664e-31,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
ISR,Israel,2025-04-01,2024-07-01,336.4771,7.0,0.9633507853403142,0.9786,7.0,0.96045197740113,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,,,,,,,,,,,,,,8.0,0.9332985642441953,5,0.791919191919192,1.7264642683944514e-31,0.7877563430437109,3.592770103664e-31,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
SYR,Syria,2025-04-01,2024-07-01,898.9384,1.0,0.9947643979057592,0.9954,1.0,0.9943502824858758,2024-08-01,0.945183257311568,15.0,0.9122807017543859,0.9201838865717192,10.0,0.9415204678362573,7.663737284154915,13.0,0.9239766081871346,,,,,,,,,,,,,,5.0,0.9533784916338824,5,0.791919191919192,1.7264642683944514e-31,0.7877563430437109,3.592770103664e-31,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
JOR,Jordan,2025-01-01,2024-07-01,0.1227,64.0,0.6649214659685864,0.0047,64.0,0.3904761904761904,2024-08-01,0.4280060995494487,75.0,0.5614035087719298,0.1748448598511496,63.0,0.631578947368421,0.9882260517706162,76.0,0.5555555555555556,2024-09-01,1.0,45.0,0.16666666666666663,0.0,37.0,0.0,0.0,70.0,0.0,1.0,64.0,0.1578947368421053,87.0,0.3713252918509188,8,0.7317171717171718,3.9765009228813245e-27,0.6911809308931867,2.2391058656379447e-24,0.7034066619807315,1.3059603299701514e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
JOR,Jordan,2025-08-01,,,,,,,,2024-08-01,0.4280060995494487,75.0,0.5614035087719298,0.1748448598511496,63.0,0.631578947368421,0.9882260517706162,76.0,0.5555555555555556,,,,,,,,,,,,,,74.0,0.5828460038986355,3,,,0.8778567078246888,3.1035349108157533e-38,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
IRN,"Iran, Islamic Republic of",2025-01-01,2024-07-01,4.274,30.0,0.8429319371727748,0.0509,30.0,0.7142857142857143,2024-08-01,0.9505965958163244,10.0,0.9415204678362573,0.5160472939007079,39.0,0.7719298245614035,4.709364683128428,34.0,0.8011695906432749,2024-09-01,3.0,38.0,0.2962962962962963,0.0,37.0,0.0,1.0,56.0,0.19999999999999996,4.0,52.0,0.3157894736842105,42.0,0.5710167288494651,8,0.7317171717171718,3.9765009228813245e-27,0.6911809308931867,2.2391058656379447e-24,0.7034066619807315,1.3059603299701514e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
LBN,Lebanon,2025-01-01,2024-07-01,38.0289,17.0,0.9109947643979057,0.5581,17.0,0.8380952380952381,2024-08-01,0.8755822452786708,38.0,0.7777777777777778,0.8762797730610227,25.0,0.8538011695906433,5.74116122485866,25.0,0.8538011695906433,2024-09-01,2.0,42.0,0.2222222222222222,710.0,4.0,0.8918918918918919,1.0,56.0,0.19999999999999996,713.0,6.0,0.9210526315789473,26.0,0.6935730291957902,8,0.7317171717171718,3.9765009228813245e-27,0.6911809308931867,2.2391058656379447e-24,0.7034066619807315,1.3059603299701514e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
ISR,Israel,2025-01-01,2024-07-01,1047.7786,1.0,0.9947643979057592,0.9955,1.0,0.9904761904761905,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,2024-09-01,7.0,32.0,0.40740740740740744,191.0,8.0,0.7837837837837838,3.0,47.0,0.3285714285714286,201.0,14.0,0.8157894736842105,20.0,0.7809616583280128,8,0.7317171717171718,3.9765009228813245e-27,0.6911809308931867,2.2391058656379447e-24,0.7034066619807315,1.3059603299701514e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
PSE,Occupied Palestinian territory,2025-01-01,,,,,,,,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,2024-09-01,185.0,5.0,0.9074074074074074,990.0,3.0,0.9189189189189189,101.0,5.0,0.9285714285714286,1276.0,3.0,0.9605263157894737,2.0,0.9162646355628813,6,0.7317171717171718,3.9765009228813245e-27,0.6911809308931867,2.2391058656379447e-24,0.7034066619807315,1.3059603299701514e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
SYR,Syria,2025-01-01,2024-07-01,508.928,6.0,0.9685863874345549,0.9863,6.0,0.9428571428571428,2024-08-01,0.945183257311568,15.0,0.9122807017543859,0.9201838865717192,10.0,0.9415204678362573,7.663737284154915,13.0,0.9239766081871346,2024-09-01,242.0,4.0,0.9259259259259259,513.0,5.0,0.8648648648648649,171.0,3.0,0.9571428571428572,926.0,4.0,0.9473684210526316,1.0,0.9296443695003904,8,0.7317171717171718,3.9765009228813245e-27,0.6911809308931867,2.2391058656379447e-24,0.7034066619807315,1.3059603299701514e-21,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
LBN,Lebanon,2025-08-01,,,,,,,,2024-08-01,0.8755822452786708,38.0,0.7777777777777778,0.8762797730610227,25.0,0.8538011695906433,5.74116122485866,25.0,0.8538011695906433,,,,,,,,,,,,,,29.0,0.8284600389863549,3,,,0.8778567078246888,3.1035349108157533e-38,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
IRN,"Iran, Islamic Republic of",2025-08-01,,,,,,,,2024-08-01,0.9505965958163244,10.0,0.9415204678362573,0.5160472939007079,39.0,0.7719298245614035,4.709364683128428,34.0,0.8011695906432749,,,,,,,,,,,,,,27.0,0.8382066276803118,3,,,0.8778567078246888,3.1035349108157533e-38,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
PSE,Occupied Palestinian territory,2025-08-01,,,,,,,,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,,,,,,,,,,,,,,9.0,0.9142300194931775,3,,,0.8778567078246888,3.1035349108157533e-38,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
ISR,Israel,2025-08-01,,,,,,,,2024-08-01,0.9197047452054528,28.0,0.8362573099415205,0.9105968105445306,14.0,0.9181286549707602,9.707796123764584,2.0,0.9883040935672515,,,,,,,,,,,,,,9.0,0.9142300194931775,3,,,0.8778567078246888,3.1035349108157533e-38,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
SYR,Syria,2025-08-01,,,,,,,,2024-08-01,0.945183257311568,15.0,0.9122807017543859,0.9201838865717192,10.0,0.9415204678362573,7.663737284154915,13.0,0.9239766081871346,,,,,,,,,,,,,,8.0,0.9259259259259259,3,,,0.8778567078246888,3.1035349108157533e-38,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
JOR,Jordan,2025-05-01,2024-07-01,0.2203,65.0,0.6596858638743455,0.0057,64.0,0.5492957746478873,2024-08-01,0.4280060995494487,75.0,0.5614035087719298,0.1748448598511496,63.0,0.631578947368421,0.9882260517706162,76.0,0.5555555555555556,,,,,,,,,,,,,,66.0,0.5915039300436279,5,0.8274747474747476,3.171224308070483e-34,0.7954338862690664,9.501565535972271e-32,,,"ml.CRD_VIEWS_Admin0, ml.CRD_CFB_Admin0, ml.CRD_CAST_Admin1",20240916,/Repos/.internal/f7d5c3f00d_commits/d9e7b0b6c2be226b403d5af1ce8e7afaa2259fc2/conflictForecastingData/aggregate_Forecasts_Rank
